sample	Best_Hit_ARO	ARO	ARG_loci	mobile_ARG_loci	mobile_ARG_fraction	plasmid_ARG_loci	plasmid_ARG_fraction
2021_SRR28226424	GES-5	3002334	1	0	0.0	0	0.0
2021_SRR28226424	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	1	0	0.0	0	0.0
2021_SRR28226424	ICR-Mo	3004569	1	0	0.0	0	0.0
2021_SRR28226424	KPC-2	3002312	1	0	0.0	0	0.0
2021_SRR28226424	Klebsiella pneumoniae KpnE	3004580	1	0	0.0	0	0.0
2021_SRR28226424	LnuH	3004600	3	0	0.0	0	0.0
2021_SRR28226424	MOX-9	3002191	1	0	0.0	0	0.0
2021_SRR28226424	Mef(En2)	3004659	1	1	1.0	1	1.0
2021_SRR28226424	Mrx	3003839	1	1	1.0	1	1.0
2021_SRR28226424	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	3003395	1	0	0.0	0	0.0
2021_SRR28226424	OXA-119	3001775	1	0	0.0	0	0.0
2021_SRR28226424	OXA-17	3001412	1	0	0.0	0	0.0
2021_SRR28226424	OXA-504	3005734	1	0	0.0	0	0.0
2021_SRR28226424	OXA-9	3001404	1	0	0.0	0	0.0
2021_SRR28226424	OXA-917	3006103	1	0	0.0	0	0.0
2021_SRR28226424	PRC-1	3007085	1	0	0.0	0	0.0
2021_SRR28226424	QnrB10	3002724	1	0	0.0	0	0.0
2021_SRR28226424	QnrS2	3002791	1	0	0.0	0	0.0
2021_SRR28226424	QnrVC4	3002801	1	1	1.0	1	1.0
2021_SRR28226424	VEB-1	3002370	1	0	0.0	0	0.0
2021_SRR28226424	YajC	3005040	1	0	0.0	0	0.0
2021_SRR28226424	aadA	3002601	1	0	0.0	0	0.0
2021_SRR28226424	aadA10	3004692	1	0	0.0	0	0.0
2021_SRR28226424	aadA11	3002611	1	0	0.0	0	0.0
2021_SRR28226424	aadA27	3004682	1	0	0.0	0	0.0
2021_SRR28226424	aadA3	3002603	1	0	0.0	0	0.0
2021_SRR28226424	aadA5	3002605	1	0	0.0	0	0.0
2021_SRR28226424	aadA7	3002607	1	0	0.0	0	0.0
2021_SRR28226424	aadS	3004683	1	1	1.0	1	1.0
2021_SRR28226424	adeF	3000777	10	1	0.1	1	0.1
2021_SRR28226424	cmlA5	3002695	1	0	0.0	0	0.0
2021_SRR28226424	dfrA14	3002859	1	1	1.0	1	1.0
2021_SRR28226424	dfrF	3002867	1	0	0.0	0	0.0
2021_SRR28226424	lnuC	3002837	1	0	0.0	0	0.0
2021_SRR28226424	mphA	3000316	1	1	1.0	1	1.0
2021_SRR28226424	mphE	3003741	1	0	0.0	0	0.0
2021_SRR28226424	mphF	3003071	1	1	1.0	1	1.0
2021_SRR28226424	mphG	3003742	2	0	0.0	0	0.0
2021_SRR28226424	msrE	3003109	1	0	0.0	0	0.0
2021_SRR28226424	nimJ	3007112	1	0	0.0	0	0.0
2021_SRR28226424	patB	3000025	1	0	0.0	0	0.0
2021_SRR28226424	qacG	3007015	16	4	0.25	4	0.25
2021_SRR28226424	qacJ	3007014	14	2	0.14285714285714285	2	0.14285714285714285
2021_SRR28226424	qacL	3005098	2	1	0.5	1	0.5
2021_SRR28226424	rsmA	3005069	2	0	0.0	0	0.0
2021_SRR28226424	tet(36)	3000197	1	0	0.0	0	0.0
2021_SRR28226424	tet(39)	3000566	1	0	0.0	0	0.0
2021_SRR28226424	tet(A)	3000165	1	0	0.0	0	0.0
2021_SRR28226424	tet(C)	3000167	1	1	1.0	1	1.0
2021_SRR28226424	tet(O)	3000190	2	1	0.5	1	0.5
2021_SRR28226424	tet(Q)	3000191	1	0	0.0	0	0.0
2021_SRR28226424	tet(W)	3000194	1	0	0.0	0	0.0
2021_SRR28226424	tet(X)	3000205	1	1	1.0	1	1.0
2021_SRR28226424	vanH gene in vanB cluster	3002943	1	0	0.0	0	0.0
2021_SRR28226424	vanT gene in vanG cluster	3002972	18	0	0.0	0	0.0
2021_SRR28226424	vanW gene in vanG cluster	3002965	3	0	0.0	0	0.0
2021_SRR28226424	vanW gene in vanI cluster	3003724	3	0	0.0	0	0.0
2021_SRR28226424	vanY gene in vanB cluster	3002956	4	0	0.0	0	0.0
2021_SRR28226424	vanY gene in vanF cluster	3002958	1	0	0.0	0	0.0
2022_SRR28226418	AAC(6')-Ib9	3002580	1	0	0.0	0	0.0
2022_SRR28226418	ANT(3'')-IIc	3004091	1	0	0.0	0	0.0
2022_SRR28226418	APH(3'')-Ib	3002639	1	1	1.0	1	1.0
2022_SRR28226418	APH(6)-Id	3002660	1	1	1.0	1	1.0
2022_SRR28226418	Acinetobacter baumannii AbaF	3004573	1	0	0.0	0	0.0
2022_SRR28226418	AcrE	3000499	1	0	0.0	0	0.0
2022_SRR28226418	ArnT	3005053	2	0	0.0	0	0.0
2022_SRR28226418	CRP	3000518	2	0	0.0	0	0.0
2022_SRR28226418	Campylobacter coli chloramphenicol acetyltransferase	3004454	1	1	1.0	1	1.0
2022_SRR28226418	CblA-1	3002999	1	0	0.0	0	0.0
2022_SRR28226418	CfxA2	3003002	1	1	1.0	1	1.0
2022_SRR28226418	CfxA6	3003097	1	0	0.0	0	0.0
2022_SRR28226418	EBR-4	3005462	1	0	0.0	0	0.0
2022_SRR28226418	EreA2	3002826	1	0	0.0	0	0.0
2022_SRR28226418	EreD	3004608	2	0	0.0	0	0.0
2022_SRR28226418	ErmB	3000375	1	1	1.0	1	1.0
2022_SRR28226418	ErmG	3000522	1	1	1.0	1	1.0
2022_SRR28226418	ErmX	3000596	1	1	1.0	1	1.0
2022_SRR28226418	FosG	3007368	1	0	0.0	0	0.0
2022_SRR28226418	FosI	3007370	7	0	0.0	0	0.0
2022_SRR28226418	GES-5	3002334	1	0	0.0	0	0.0
2022_SRR28226418	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	1	0	0.0	0	0.0
2022_SRR28226418	ICR-Mo	3004569	2	0	0.0	0	0.0
2022_SRR28226418	KPC-2	3002312	1	0	0.0	0	0.0
2022_SRR28226418	LHK-6	3006940	1	0	0.0	0	0.0
2022_SRR28226418	LnuH	3004600	1	0	0.0	0	0.0
2022_SRR28226418	MCR-3.17	3007278	1	0	0.0	0	0.0
2022_SRR28226418	MCR-5.1	3004332	1	1	1.0	1	1.0
2022_SRR28226418	MOX-9	3002191	1	0	0.0	0	0.0
2022_SRR28226418	Mef(En2)	3004659	1	1	1.0	1	1.0
2022_SRR28226418	Mrx	3003839	1	1	1.0	1	1.0
2022_SRR28226418	NPS-1	3004239	1	0	0.0	0	0.0
2022_SRR28226418	OXA-1	3001396	1	0	0.0	0	0.0
2022_SRR28226418	OXA-119	3001775	1	0	0.0	0	0.0
2022_SRR28226418	OXA-129	3001811	1	0	0.0	0	0.0
2022_SRR28226418	OXA-256	3001502	1	0	0.0	0	0.0
2022_SRR28226418	OXA-296	3001751	1	1	1.0	1	1.0
2022_SRR28226418	OXA-299	3001754	1	0	0.0	0	0.0
2022_SRR28226418	OXA-347	3001777	1	1	1.0	1	1.0
2022_SRR28226418	OXA-504	3005734	1	0	0.0	0	0.0
2022_SRR28226418	OXA-58	3001611	1	1	1.0	1	1.0
2022_SRR28226418	OXA-641	3005333	1	0	0.0	0	0.0
2022_SRR28226418	OXA-9	3001404	1	0	0.0	0	0.0
2022_SRR28226418	OXA-917	3006103	1	0	0.0	0	0.0
2022_SRR28226418	PAU-1	3006964	1	0	0.0	0	0.0
2022_SRR28226418	PRC-1	3007085	1	0	0.0	0	0.0
2022_SRR28226418	QnrB10	3002724	1	1	1.0	1	1.0
2022_SRR28226418	QnrS2	3002791	1	1	1.0	1	1.0
2022_SRR28226418	QnrVC4	3002801	1	0	0.0	0	0.0
2022_SRR28226418	RCP-1	3003563	1	0	0.0	0	0.0
2022_SRR28226418	SHV-30	3001088	1	0	0.0	0	0.0
2022_SRR28226418	VEB-1	3002370	1	1	1.0	1	1.0
2022_SRR28226418	aad(6)	3002628	1	0	0.0	0	0.0
2022_SRR28226418	aadA	3002601	1	0	0.0	0	0.0
2022_SRR28226418	aadA10	3004692	1	0	0.0	0	0.0
2022_SRR28226418	aadA11	3002611	1	0	0.0	0	0.0
2022_SRR28226418	aadA27	3004682	1	1	1.0	1	1.0
2022_SRR28226418	aadA5	3002605	1	0	0.0	0	0.0
2022_SRR28226418	aadA7	3002607	1	0	0.0	0	0.0
2022_SRR28226418	aadS	3004683	2	0	0.0	0	0.0
2022_SRR28226418	adeF	3000777	34	2	0.058823529411764705	2	0.058823529411764705
2022_SRR28226418	bacA	3002986	1	0	0.0	0	0.0
2022_SRR28226418	catQ	3002687	1	0	0.0	0	0.0
2022_SRR28226418	cfrC	3004146	1	0	0.0	0	0.0
2022_SRR28226418	cmlA5	3002695	1	0	0.0	0	0.0
2022_SRR28226418	cphA3	3003093	1	0	0.0	0	0.0
2022_SRR28226418	dfrA12	3002858	1	0	0.0	0	0.0
2022_SRR28226418	dfrA3	3003105	1	0	0.0	0	0.0
2022_SRR28226418	emrB	3000074	1	0	0.0	0	0.0
2022_SRR28226418	emrR	3000516	1	0	0.0	0	0.0
2022_SRR28226418	kdpE	3003841	1	0	0.0	0	0.0
2022_SRR28226418	lnuC	3002837	1	0	0.0	0	0.0
2022_SRR28226418	lsaE	3003206	1	0	0.0	0	0.0
2022_SRR28226418	mdeA	3007011	2	0	0.0	0	0.0
2022_SRR28226418	mdtE	3000795	1	0	0.0	0	0.0
2022_SRR28226418	mefF	3007044	1	0	0.0	0	0.0
2022_SRR28226418	mefJ	3007049	1	0	0.0	0	0.0
2022_SRR28226418	mphA	3000316	1	1	1.0	1	1.0
2022_SRR28226418	mphE	3003741	1	0	0.0	0	0.0
2022_SRR28226418	mphF	3003071	1	1	1.0	1	1.0
2022_SRR28226418	mphG	3003742	2	0	0.0	0	0.0
2022_SRR28226418	msrE	3003109	1	0	0.0	0	0.0
2022_SRR28226418	nimJ	3007112	1	0	0.0	0	0.0
2022_SRR28226418	patB	3000025	1	0	0.0	0	0.0
2022_SRR28226418	qacG	3007015	36	5	0.1388888888888889	5	0.1388888888888889
2022_SRR28226418	qacJ	3007014	30	4	0.13333333333333333	4	0.13333333333333333
2022_SRR28226418	qacL	3005098	1	0	0.0	0	0.0
2022_SRR28226418	rsmA	3005069	6	0	0.0	0	0.0
2022_SRR28226418	tet(32)	3000196	1	0	0.0	0	0.0
2022_SRR28226418	tet(36)	3000197	2	0	0.0	0	0.0
2022_SRR28226418	tet(39)	3000566	1	1	1.0	1	1.0
2022_SRR28226418	tet(40)	3000567	1	0	0.0	0	0.0
2022_SRR28226418	tet(44)	3000556	1	0	0.0	0	0.0
2022_SRR28226418	tet(C)	3000167	1	0	0.0	0	0.0
2022_SRR28226418	tet(O)	3000190	1	0	0.0	0	0.0
2022_SRR28226418	tet(Q)	3000191	4	0	0.0	0	0.0
2022_SRR28226418	tet(W)	3000194	1	1	1.0	1	1.0
2022_SRR28226418	tet(W/N/W)	3004442	2	0	0.0	0	0.0
2022_SRR28226418	tet(X)	3000205	1	0	0.0	0	0.0
2022_SRR28226418	tet(X1)	3005166	1	0	0.0	0	0.0
2022_SRR28226418	vanG	3002909	11	0	0.0	0	0.0
2022_SRR28226418	vanH gene in vanB cluster	3002943	4	0	0.0	0	0.0
2022_SRR28226418	vanH gene in vanM cluster	3002947	1	0	0.0	0	0.0
2022_SRR28226418	vanH gene in vanO cluster	3002948	6	0	0.0	0	0.0
2022_SRR28226418	vanT gene in vanE cluster	3002971	1	0	0.0	0	0.0
2022_SRR28226418	vanT gene in vanG cluster	3002972	57	1	0.017543859649122806	0	0.0
2022_SRR28226418	vanU gene in vanG cluster	3004253	1	0	0.0	0	0.0
2022_SRR28226418	vanW gene in vanB cluster	3002964	2	0	0.0	0	0.0
2022_SRR28226418	vanW gene in vanG cluster	3002965	13	0	0.0	0	0.0
2022_SRR28226418	vanW gene in vanI cluster	3003724	26	0	0.0	0	0.0
2022_SRR28226418	vanXY gene in vanG cluster	3003069	1	0	0.0	0	0.0
2022_SRR28226418	vanY gene in vanA cluster	3002955	4	0	0.0	0	0.0
2022_SRR28226418	vanY gene in vanB cluster	3002956	27	0	0.0	0	0.0
2022_SRR28226418	vanY gene in vanF cluster	3002958	3	0	0.0	0	0.0
2022_SRR28226418	vanY gene in vanG cluster	3002959	4	0	0.0	0	0.0
2022_SRR28226418	vanY gene in vanM cluster	3002961	7	1	0.14285714285714285	1	0.14285714285714285
2023_SRR37365438	AAC(6')-IIc	3002596	1	0	0.0	0	0.0
2023_SRR37365438	AAC(6')-Il	3004635	1	0	0.0	0	0.0
2023_SRR37365438	ANT(3'')-IIc	3004091	3	0	0.0	0	0.0
2023_SRR37365438	ANT(6)-Ia	3002626	1	0	0.0	0	0.0
2023_SRR37365438	APH(3'')-Ib	3002639	1	1	1.0	1	1.0
2023_SRR37365438	APH(3')-Ia	3002641	1	0	0.0	0	0.0
2023_SRR37365438	APH(6)-Id	3002660	1	1	1.0	1	1.0
2023_SRR37365438	Acinetobacter baumannii AbaF	3004573	1	0	0.0	0	0.0
2023_SRR37365438	Acinetobacter baumannii parC conferring resistance to fluoroquinolones	3003818	1	0	0.0	0	0.0
2023_SRR37365438	AcrE	3000499	1	1	1.0	1	1.0
2023_SRR37365438	AcrF	3000502	1	1	1.0	1	1.0
2023_SRR37365438	AcrS	3000656	1	0	0.0	0	0.0
2023_SRR37365438	ArnT	3005053	4	0	0.0	0	0.0
2023_SRR37365438	CARB-16	3002255	1	0	0.0	0	0.0
2023_SRR37365438	CARB-3	3002242	1	0	0.0	0	0.0
2023_SRR37365438	CRP	3000518	3	0	0.0	0	0.0
2023_SRR37365438	CSA-1	3006869	1	1	1.0	1	1.0
2023_SRR37365438	CblA-1	3002999	1	0	0.0	0	0.0
2023_SRR37365438	CfxA2	3003002	1	1	1.0	1	1.0
2023_SRR37365438	CfxA6	3003097	1	0	0.0	0	0.0
2023_SRR37365438	EBR-2	3004463	1	0	0.0	0	0.0
2023_SRR37365438	EC-15	3006876	1	0	0.0	0	0.0
2023_SRR37365438	EreA2	3002826	1	0	0.0	0	0.0
2023_SRR37365438	EreD	3004608	1	0	0.0	0	0.0
2023_SRR37365438	Erm(35)	3000604	1	0	0.0	0	0.0
2023_SRR37365438	ErmB	3000375	1	0	0.0	0	0.0
2023_SRR37365438	ErmG	3000522	1	0	0.0	0	0.0
2023_SRR37365438	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	3003378	2	1	0.5	1	0.5
2023_SRR37365438	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	3	0	0.0	0	0.0
2023_SRR37365438	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	3003889	1	0	0.0	0	0.0
2023_SRR37365438	Escherichia coli mdfA	3001328	1	1	1.0	1	1.0
2023_SRR37365438	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	1	1	1.0	1	1.0
2023_SRR37365438	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	1	1	1.0	1	1.0
2023_SRR37365438	FosA8	3007371	2	1	0.5	1	0.5
2023_SRR37365438	FosG	3007368	1	0	0.0	0	0.0
2023_SRR37365438	FosH	3007369	1	0	0.0	0	0.0
2023_SRR37365438	FosI	3007370	4	0	0.0	0	0.0
2023_SRR37365438	GES-5	3002334	1	0	0.0	0	0.0
2023_SRR37365438	H-NS	3000676	1	0	0.0	0	0.0
2023_SRR37365438	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	2	0	0.0	0	0.0
2023_SRR37365438	ICR-Mo	3004569	2	1	0.5	0	0.0
2023_SRR37365438	KPC-2	3002312	1	0	0.0	0	0.0
2023_SRR37365438	Klebsiella pneumoniae KpnE	3004580	2	1	0.5	1	0.5
2023_SRR37365438	Klebsiella pneumoniae KpnF	3004583	2	1	0.5	1	0.5
2023_SRR37365438	Klebsiella pneumoniae KpnG	3004588	1	0	0.0	0	0.0
2023_SRR37365438	Klebsiella pneumoniae KpnH	3004597	4	0	0.0	0	0.0
2023_SRR37365438	LnuH	3004600	2	0	0.0	0	0.0
2023_SRR37365438	MCR-5.1	3004332	1	0	0.0	0	0.0
2023_SRR37365438	MOX-12	3006477	1	0	0.0	0	0.0
2023_SRR37365438	MOX-9	3002191	1	0	0.0	0	0.0
2023_SRR37365438	Mef(En2)	3004659	1	1	1.0	1	1.0
2023_SRR37365438	Mrx	3003839	1	1	1.0	1	1.0
2023_SRR37365438	Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid	3004157	1	0	0.0	0	0.0
2023_SRR37365438	OXA-119	3001775	1	0	0.0	0	0.0
2023_SRR37365438	OXA-17	3001412	1	0	0.0	0	0.0
2023_SRR37365438	OXA-211	3001710	1	0	0.0	0	0.0
2023_SRR37365438	OXA-347	3001777	1	0	0.0	0	0.0
2023_SRR37365438	OXA-504	3005734	1	1	1.0	1	1.0
2023_SRR37365438	OXA-58	3001611	1	1	1.0	1	1.0
2023_SRR37365438	OXA-644	3005864	1	0	0.0	0	0.0
2023_SRR37365438	OXA-917	3006103	1	0	0.0	0	0.0
2023_SRR37365438	PRC-1	3007085	1	0	0.0	0	0.0
2023_SRR37365438	PmrF	3003578	1	0	0.0	0	0.0
2023_SRR37365438	Pseudomonas aeruginosa soxR	3004107	2	0	0.0	0	0.0
2023_SRR37365438	QnrB10	3002724	1	0	0.0	0	0.0
2023_SRR37365438	QnrS2	3002791	1	1	1.0	0	0.0
2023_SRR37365438	QnrVC1	3002799	1	0	0.0	0	0.0
2023_SRR37365438	QnrVC4	3002801	1	0	0.0	0	0.0
2023_SRR37365438	RCP-1	3003563	1	1	1.0	1	1.0
2023_SRR37365438	RbpA	3000245	1	0	0.0	0	0.0
2023_SRR37365438	SAT-4	3002897	1	0	0.0	0	0.0
2023_SRR37365438	YajC	3005040	1	0	0.0	0	0.0
2023_SRR37365438	aadA	3002601	1	1	1.0	1	1.0
2023_SRR37365438	aadA11	3002611	1	1	1.0	1	1.0
2023_SRR37365438	aadA2	3002602	1	0	0.0	0	0.0
2023_SRR37365438	aadA7	3002607	1	0	0.0	0	0.0
2023_SRR37365438	aadS	3004683	1	0	0.0	0	0.0
2023_SRR37365438	acrB	3000216	1	0	0.0	0	0.0
2023_SRR37365438	acrD	3000491	1	0	0.0	0	0.0
2023_SRR37365438	adeF	3000777	45	3	0.06666666666666667	3	0.06666666666666667
2023_SRR37365438	bacA	3002986	1	0	0.0	0	0.0
2023_SRR37365438	baeR	3000828	2	0	0.0	0	0.0
2023_SRR37365438	catB3	3002676	1	0	0.0	0	0.0
2023_SRR37365438	catQ	3002687	1	0	0.0	0	0.0
2023_SRR37365438	catS	3002688	1	0	0.0	0	0.0
2023_SRR37365438	cmlA5	3002695	1	0	0.0	0	0.0
2023_SRR37365438	dfrA1	3002854	1	0	0.0	0	0.0
2023_SRR37365438	dfrA12	3002858	1	0	0.0	0	0.0
2023_SRR37365438	dfrA14	3002859	1	1	1.0	1	1.0
2023_SRR37365438	dfrA19	3003015	1	0	0.0	0	0.0
2023_SRR37365438	dfrA3	3003105	1	0	0.0	0	0.0
2023_SRR37365438	dfrF	3002867	1	0	0.0	0	0.0
2023_SRR37365438	emrA	3000027	1	1	1.0	1	1.0
2023_SRR37365438	emrB	3000074	2	1	0.5	1	0.5
2023_SRR37365438	emrK	3000206	1	0	0.0	0	0.0
2023_SRR37365438	emrR	3000516	2	1	0.5	1	0.5
2023_SRR37365438	eptA	3003576	1	1	1.0	1	1.0
2023_SRR37365438	evgA	3000832	1	0	0.0	0	0.0
2023_SRR37365438	imiH	3003094	1	0	0.0	0	0.0
2023_SRR37365438	iri	3002884	1	1	1.0	1	1.0
2023_SRR37365438	kdpE	3003841	1	1	1.0	1	1.0
2023_SRR37365438	leuO	3003843	1	0	0.0	0	0.0
2023_SRR37365438	lnuB	3002836	1	1	1.0	1	1.0
2023_SRR37365438	lnuC	3002837	1	0	0.0	0	0.0
2023_SRR37365438	lsaE	3003206	1	1	1.0	1	1.0
2023_SRR37365438	marA	3000263	2	1	0.5	1	0.5
2023_SRR37365438	mdtE	3000795	1	0	0.0	0	0.0
2023_SRR37365438	mdtF	3000796	1	0	0.0	0	0.0
2023_SRR37365438	mdtG	3001329	1	0	0.0	0	0.0
2023_SRR37365438	mdtH	3001216	1	1	1.0	1	1.0
2023_SRR37365438	mdtM	3001214	1	0	0.0	0	0.0
2023_SRR37365438	mdtN	3003548	1	1	1.0	1	1.0
2023_SRR37365438	mdtO	3003549	1	1	1.0	1	1.0
2023_SRR37365438	mdtP	3003550	1	1	1.0	1	1.0
2023_SRR37365438	mefJ	3007049	1	0	0.0	0	0.0
2023_SRR37365438	mphA	3000316	1	1	1.0	1	1.0
2023_SRR37365438	mphE	3003741	1	0	0.0	0	0.0
2023_SRR37365438	mphF	3003071	1	1	1.0	1	1.0
2023_SRR37365438	mphG	3003742	1	0	0.0	0	0.0
2023_SRR37365438	msbA	3003950	1	0	0.0	0	0.0
2023_SRR37365438	msrE	3003109	1	0	0.0	0	0.0
2023_SRR37365438	patB	3000025	1	0	0.0	0	0.0
2023_SRR37365438	qacEdelta1	3005010	1	1	1.0	1	1.0
2023_SRR37365438	qacG	3007015	34	8	0.23529411764705882	8	0.23529411764705882
2023_SRR37365438	qacJ	3007014	20	6	0.3	6	0.3
2023_SRR37365438	rsmA	3005069	6	0	0.0	0	0.0
2023_SRR37365438	sul1	3000410	1	1	1.0	1	1.0
2023_SRR37365438	sul2	3000412	1	1	1.0	1	1.0
2023_SRR37365438	tet(32)	3000196	2	0	0.0	0	0.0
2023_SRR37365438	tet(39)	3000566	1	0	0.0	0	0.0
2023_SRR37365438	tet(40)	3000567	1	0	0.0	0	0.0
2023_SRR37365438	tet(44)	3000556	1	0	0.0	0	0.0
2023_SRR37365438	tet(C)	3000167	1	0	0.0	0	0.0
2023_SRR37365438	tet(M)	3000186	1	0	0.0	0	0.0
2023_SRR37365438	tet(O)	3000190	2	0	0.0	0	0.0
2023_SRR37365438	tet(Q)	3000191	5	1	0.2	1	0.2
2023_SRR37365438	tet(W)	3000194	1	0	0.0	0	0.0
2023_SRR37365438	tet(W/N/W)	3004442	3	0	0.0	0	0.0
2023_SRR37365438	tet(X)	3000205	1	0	0.0	0	0.0
2023_SRR37365438	tet(X1)	3005166	1	0	0.0	0	0.0
2023_SRR37365438	tetB(P)	3000195	2	1	0.5	1	0.5
2023_SRR37365438	ugd	3003577	1	0	0.0	0	0.0
2023_SRR37365438	vanG	3002909	9	0	0.0	0	0.0
2023_SRR37365438	vanH gene in vanA cluster	3002942	1	0	0.0	0	0.0
2023_SRR37365438	vanH gene in vanB cluster	3002943	2	1	0.5	0	0.0
2023_SRR37365438	vanH gene in vanM cluster	3002947	1	0	0.0	0	0.0
2023_SRR37365438	vanH gene in vanO cluster	3002948	3	0	0.0	0	0.0
2023_SRR37365438	vanT gene in vanG cluster	3002972	40	0	0.0	0	0.0
2023_SRR37365438	vanU gene in vanG cluster	3004253	1	0	0.0	0	0.0
2023_SRR37365438	vanW gene in vanB cluster	3002964	2	0	0.0	0	0.0
2023_SRR37365438	vanW gene in vanG cluster	3002965	10	0	0.0	0	0.0
2023_SRR37365438	vanW gene in vanI cluster	3003724	27	0	0.0	0	0.0
2023_SRR37365438	vanXY gene in vanG cluster	3003069	1	0	0.0	0	0.0
2023_SRR37365438	vanY gene in vanA cluster	3002955	3	0	0.0	0	0.0
2023_SRR37365438	vanY gene in vanB cluster	3002956	26	3	0.11538461538461539	2	0.07692307692307693
2023_SRR37365438	vanY gene in vanF cluster	3002958	6	0	0.0	0	0.0
2023_SRR37365438	vanY gene in vanG cluster	3002959	3	0	0.0	0	0.0
2023_SRR37365438	vanY gene in vanM cluster	3002961	3	0	0.0	0	0.0
2024_ERR17001293	AAC(6')-Ib9	3002580	1	0	0.0	0	0.0
2024_ERR17001293	ANT(3'')-IIa	3004089	1	0	0.0	0	0.0
2024_ERR17001293	ANT(3'')-IIc	3004091	1	0	0.0	0	0.0
2024_ERR17001293	APH(3'')-Ib	3002639	1	1	1.0	1	1.0
2024_ERR17001293	APH(3')-IIIa	3002647	1	0	0.0	0	0.0
2024_ERR17001293	APH(6)-Id	3002660	1	1	1.0	1	1.0
2024_ERR17001293	Acinetobacter baumannii AbaQ	3004574	2	0	0.0	0	0.0
2024_ERR17001293	AcrE	3000499	1	0	0.0	0	0.0
2024_ERR17001293	AcrS	3000656	1	0	0.0	0	0.0
2024_ERR17001293	ArnT	3005053	8	0	0.0	0	0.0
2024_ERR17001293	CRP	3000518	1	0	0.0	0	0.0
2024_ERR17001293	Campylobacter coli chloramphenicol acetyltransferase	3004454	1	1	1.0	1	1.0
2024_ERR17001293	CblA-1	3002999	1	0	0.0	0	0.0
2024_ERR17001293	CfxA2	3003002	1	1	1.0	1	1.0
2024_ERR17001293	CfxA6	3003097	1	0	0.0	0	0.0
2024_ERR17001293	EC-5	3006880	1	0	0.0	0	0.0
2024_ERR17001293	EreD	3004608	1	0	0.0	0	0.0
2024_ERR17001293	ErmB	3000375	1	1	1.0	1	1.0
2024_ERR17001293	ErmG	3000522	1	0	0.0	0	0.0
2024_ERR17001293	ErmX	3000596	1	1	1.0	1	1.0
2024_ERR17001293	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	3003807	1	0	0.0	0	0.0
2024_ERR17001293	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	3003378	1	0	0.0	0	0.0
2024_ERR17001293	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	2	0	0.0	0	0.0
2024_ERR17001293	Escherichia coli acrA	3004043	1	0	0.0	0	0.0
2024_ERR17001293	Escherichia coli emrE	3004039	1	0	0.0	0	0.0
2024_ERR17001293	Escherichia coli mdfA	3001328	1	1	1.0	1	1.0
2024_ERR17001293	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	1	0	0.0	0	0.0
2024_ERR17001293	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	1	0	0.0	0	0.0
2024_ERR17001293	FosA8	3007371	5	0	0.0	0	0.0
2024_ERR17001293	GES-5	3002334	1	0	0.0	0	0.0
2024_ERR17001293	H-NS	3000676	1	0	0.0	0	0.0
2024_ERR17001293	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	1	0	0.0	0	0.0
2024_ERR17001293	ICR-Mo	3004569	1	0	0.0	0	0.0
2024_ERR17001293	Klebsiella pneumoniae KpnE	3004580	1	0	0.0	0	0.0
2024_ERR17001293	MOX-9	3002191	1	0	0.0	0	0.0
2024_ERR17001293	Mef(En2)	3004659	1	1	1.0	1	1.0
2024_ERR17001293	Mrx	3003839	1	1	1.0	1	1.0
2024_ERR17001293	OXA-10	3001405	1	0	0.0	0	0.0
2024_ERR17001293	OXA-129	3001811	1	0	0.0	0	0.0
2024_ERR17001293	OXA-211	3001710	1	0	0.0	0	0.0
2024_ERR17001293	OXA-296	3001751	1	1	1.0	1	1.0
2024_ERR17001293	OXA-58	3001611	1	0	0.0	0	0.0
2024_ERR17001293	OXA-644	3005864	1	1	1.0	1	1.0
2024_ERR17001293	OXA-917	3006103	1	0	0.0	0	0.0
2024_ERR17001293	PmrF	3003578	1	0	0.0	0	0.0
2024_ERR17001293	Pseudomonas aeruginosa soxR	3004107	4	0	0.0	0	0.0
2024_ERR17001293	QnrS2	3002791	1	0	0.0	0	0.0
2024_ERR17001293	SAT-4	3002897	1	0	0.0	0	0.0
2024_ERR17001293	TolC	3000237	1	0	0.0	0	0.0
2024_ERR17001293	YojI	3003952	1	0	0.0	0	0.0
